date,time,subject,blockcode,Blocknum and trialnum,trialcode,primestim,targetstim,correct,latency
23.06.22,13:07:57,254118946,test,2_56,prime_positive,1,40,0,882
23.06.22,13:07:57,254118946,test,2_57,prime_positive,4,65,0,846
23.06.22,13:07:57,254118946,test,2_58,prime_negative,4,32,0,829
23.06.22,13:07:57,254118946,test,2_59,prime_negative,2,23,1,755
23.06.22,13:07:57,254118946,test,2_60,prime_negative,4,6,1,1176
23.06.22,13:07:57,254118946,test,2_61,prime_negative,3,72,1,730
23.06.22,13:07:57,254118946,test,2_62,prime_positive,2,47,0,767
23.06.22,13:07:57,254118946,test,2_63,prime_positive,1,45,1,819
23.06.22,13:07:57,254118946,test,2_64,prime_negative,1,15,1,862
23.06.22,13:07:57,254118946,test,2_65,prime_negative,1,38,1,862
23.06.22,13:07:57,254118946,test,2_66,prime_negative,3,58,1,732
23.06.22,13:07:57,254118946,test,2_67,prime_negative,2,14,1,976
23.06.22,13:07:57,254118946,test,2_68,prime_positive,3,32,0,669
23.06.22,13:07:57,254118946,test,2_69,prime_negative,4,7,0,769
23.06.22,13:07:57,254118946,test,2_70,prime_positive,4,67,1,575
23.06.22,13:07:57,254118946,test,2_71,prime_positive,2,29,1,771
23.06.22,13:07:57,254118946,test,2_72,prime_positive,1,64,1,1483
23.06.22,13:07:57,254118946,test,2_73,prime_negative,3,9,1,839
23.06.22,13:08:27,730068356,practice,1_4,prime_negative_practice,0,0,1,4227
23.06.22,13:08:27,730068356,practice,1_5,prime_positive_practice,0,0,0,1908
23.06.22,13:08:27,730068356,practice,1_6,prime_negative_practice,0,0,0,3301
23.06.22,13:08:27,730068356,practice,1_7,prime_negative_practice,0,0,1,3826
23.06.22,13:08:27,730068356,practice,1_8,prime_positive_practice,0,0,0,1445
23.06.22,13:08:27,730068356,practice,1_9,prime_positive_practice,0,0,0,834
23.06.22,13:08:27,730068356,practice,1_10,prime_positive_practice,0,0,0,1846
23.06.22,13:08:27,730068356,practice,1_11,prime_negative_practice,0,0,1,1304
23.06.22,13:08:27,730068356,practice,1_12,prime_negative_practice,0,0,1,2072
23.06.22,13:08:27,730068356,practice,1_13,prime_positive_practice,0,0,0,1040
23.06.22,13:08:27,730068356,test,2_2,prime_negative,4,57,0,1531
23.06.22,13:08:27,730068356,test,2_3,prime_negative,2,43,0,785
23.06.22,13:08:27,730068356,test,2_4,prime_positive,1,56,1,1287
23.06.22,13:08:27,730068356,test,2_5,prime_positive,4,24,1,1640
23.06.22,13:08:27,730068356,test,2_6,prime_negative,1,21,0,827
23.06.22,13:08:27,730068356,test,2_7,prime_positive,3,5,1,1893
23.06.22,13:08:27,730068356,test,2_8,prime_negative,2,11,0,863
23.06.22,13:08:27,730068356,test,2_9,prime_negative,3,68,0,4888
23.06.22,13:08:27,730068356,test,2_10,prime_positive,1,69,1,695
23.06.22,13:08:27,730068356,test,2_11,prime_negative,1,28,0,1808
23.06.22,13:08:27,730068356,test,2_12,prime_positive,2,46,1,1116
23.06.22,13:08:27,730068356,test,2_13,prime_positive,3,72,1,1692
23.06.22,13:08:27,730068356,test,2_14,prime_positive,4,66,1,2875
23.06.22,13:08:27,730068356,test,2_15,prime_negative,4,19,0,1012
23.06.22,13:08:27,730068356,test,2_16,prime_negative,1,37,0,1105
23.06.22,13:08:27,730068356,test,2_17,prime_positive,4,10,1,553
23.06.22,13:08:27,730068356,test,2_18,prime_negative,3,44,0,1039
23.06.22,13:08:27,730068356,test,2_19,prime_positive,3,51,1,906
23.06.22,13:08:27,730068356,test,2_20,prime_negative,2,16,0,908
23.06.22,13:08:27,730068356,test,2_21,prime_positive,1,35,1,524
23.06.22,13:08:27,730068356,test,2_22,prime_positive,2,70,1,613
23.06.22,13:08:27,730068356,test,2_23,prime_positive,4,32,1,625
23.06.22,13:08:27,730068356,test,2_24,prime_positive,1,33,1,542
23.06.22,13:08:27,730068356,test,2_25,prime_positive,3,8,1,1661
23.06.22,13:08:27,730068356,test,2_26,prime_negative,4,64,0,590
23.06.22,13:08:27,730068356,test,2_27,prime_negative,2,41,0,732
23.06.22,13:08:27,730068356,test,2_28,prime_positive,2,31,1,563
23.06.22,13:08:27,730068356,test,2_29,prime_positive,1,34,1,2185
23.06.22,13:08:27,730068356,test,2_30,prime_positive,4,52,1,869
23.06.22,13:08:27,730068356,test,2_31,prime_negative,1,22,0,872
23.06.22,13:08:27,730068356,test,2_32,prime_positive,2,27,1,753
23.06.22,13:08:27,730068356,test,2_33,prime_negative,3,54,0,3464
23.06.22,13:08:27,730068356,test,2_34,prime_negative,4,14,0,585
23.06.22,13:08:27,730068356,test,2_35,prime_negative,1,4,0,638
23.06.22,13:08:27,730068356,test,2_36,prime_positive,3,2,1,905
23.06.22,13:08:27,730068356,test,2_37,prime_positive,2,12,1,657
23.06.22,13:08:27,730068356,test,2_38,prime_positive,1,55,1,693
23.06.22,13:08:27,730068356,test,2_39,prime_negative,2,17,0,614
23.06.22,13:08:27,730068356,test,2_40,prime_negative,4,15,0,570
23.06.22,13:08:27,730068356,test,2_41,prime_positive,3,23,1,807
23.06.22,13:08:27,730068356,test,2_42,prime_negative,3,1,0,1269
23.06.22,13:08:27,730068356,test,2_43,prime_positive,4,42,1,862
23.06.22,13:08:27,730068356,test,2_44,prime_negative,4,65,0,616
23.06.22,13:08:27,730068356,test,2_45,prime_negative,1,25,0,453
23.06.22,13:08:27,730068356,test,2_46,prime_negative,2,39,0,512
23.06.22,13:08:27,730068356,test,2_47,prime_positive,4,49,1,728
23.06.22,13:08:27,730068356,test,2_48,prime_positive,1,59,1,704
23.06.22,13:08:27,730068356,test,2_49,prime_negative,3,58,1,1562
23.06.22,13:08:27,730068356,test,2_50,prime_negative,3,48,0,1232
23.06.22,13:08:27,730068356,test,2_51,prime_positive,3,38,0,5467
23.06.22,13:08:27,730068356,test,2_52,prime_positive,2,20,1,791
23.06.22,13:08:27,730068356,test,2_53,prime_negative,2,53,0,1366
23.06.22,13:08:27,730068356,test,2_54,prime_positive,1,3,1,1746
23.06.22,13:08:27,730068356,test,2_55,prime_positive,3,50,1,721
23.06.22,13:08:27,730068356,test,2_56,prime_negative,1,36,0,552
23.06.22,13:08:27,730068356,test,2_57,prime_negative,4,63,0,1055
23.06.22,13:08:27,730068356,test,2_58,prime_negative,3,9,1,1058
23.06.22,13:08:27,730068356,test,2_59,prime_negative,1,30,0,564
23.06.22,13:08:27,730068356,test,2_60,prime_positive,2,71,1,475
23.06.22,13:08:27,730068356,test,2_61,prime_positive,4,62,1,1220
23.06.22,13:08:27,730068356,test,2_62,prime_negative,4,61,0,417
23.06.22,13:08:27,730068356,test,2_63,prime_positive,1,6,1,725
23.06.22,13:08:27,730068356,test,2_64,prime_positive,3,67,1,860
23.06.22,13:08:27,730068356,test,2_65,prime_negative,2,9,0,584
23.06.22,13:08:27,730068356,test,2_66,prime_positive,4,26,1,1124
23.06.22,13:08:27,730068356,test,2_67,prime_negative,2,51,0,909
23.06.22,13:08:27,730068356,test,2_68,prime_negative,3,23,1,1116
23.06.22,13:08:27,730068356,test,2_69,prime_negative,4,39,0,1485
23.06.22,13:08:27,730068356,test,2_70,prime_negative,1,47,0,693
23.06.22,13:08:27,730068356,test,2_71,prime_positive,2,48,1,406
23.06.22,13:08:27,730068356,test,2_72,prime_negative,2,62,0,1844
23.06.22,13:08:27,730068356,test,2_73,prime_positive,2,16,1,1213
23.06.22,13:09:39,952386283,practice,1_4,prime_negative_practice,0,0,0,3128
23.06.22,13:09:39,952386283,practice,1_5,prime_positive_practice,0,0,1,2590
23.06.22,13:09:39,952386283,practice,1_6,prime_negative_practice,0,0,1,2268
23.06.22,13:09:39,952386283,practice,1_7,prime_positive_practice,0,0,1,1086
23.06.22,13:09:39,952386283,practice,1_8,prime_negative_practice,0,0,1,1060
23.06.22,13:09:39,952386283,practice,1_9,prime_positive_practice,0,0,1,1808
23.06.22,13:09:39,952386283,practice,1_10,prime_negative_practice,0,0,0,987
23.06.22,13:09:39,952386283,practice,1_11,prime_positive_practice,0,0,0,1379
23.06.22,13:09:39,952386283,practice,1_12,prime_positive_practice,0,0,0,1112
23.06.22,13:09:39,952386283,practice,1_13,prime_negative_practice,0,0,0,1250
23.06.22,13:09:39,952386283,test,2_2,prime_negative,1,15,0,888
23.06.22,13:09:39,952386283,test,2_3,prime_positive,4,33,1,945
23.06.22,13:09:39,952386283,test,2_4,prime_negative,2,49,1,1181
23.06.22,13:09:39,952386283,test,2_5,prime_negative,3,3,1,981
23.06.22,13:09:39,952386283,test,2_6,prime_negative,4,22,1,750
23.06.22,13:09:39,952386283,test,2_7,prime_positive,3,64,0,854
23.06.22,13:09:39,952386283,test,2_8,prime_negative,2,17,1,665
23.06.22,13:09:39,952386283,test,2_9,prime_negative,1,20,0,1789
23.06.22,13:09:39,952386283,test,2_10,prime_negative,3,63,0,909
23.06.22,13:09:39,952386283,test,2_11,prime_positive,2,31,0,1139
23.06.22,13:09:39,952386283,test,2_12,prime_positive,1,6,1,746
23.06.22,13:09:39,952386283,test,2_13,prime_positive,2,28,0,999
23.06.22,13:09:39,952386283,test,2_14,prime_positive,3,29,1,562
23.06.22,13:09:39,952386283,test,2_15,prime_negative,3,60,1,791
23.06.22,13:09:39,952386283,test,2_16,prime_positive,4,46,1,727
23.06.22,13:09:39,952386283,test,2_17,prime_positive,3,40,1,778
23.06.22,13:09:39,952386283,test,2_18,prime_negative,1,58,1,996
23.06.22,13:09:39,952386283,test,2_19,prime_positive,2,13,1,727
23.06.22,13:09:39,952386283,test,2_20,prime_positive,4,51,0,674
23.06.22,13:09:39,952386283,test,2_21,prime_negative,2,19,0,932
23.06.22,13:09:39,952386283,test,2_22,prime_positive,1,18,1,1177
23.06.22,13:09:39,952386283,test,2_23,prime_positive,2,54,1,583
23.06.22,13:09:39,952386283,test,2_24,prime_positive,4,61,0,684
23.06.22,13:09:39,952386283,test,2_25,prime_positive,3,25,1,708
23.06.22,13:09:39,952386283,test,2_26,prime_negative,4,41,1,824
23.06.22,13:09:39,952386283,test,2_27,prime_positive,1,65,1,1238
23.06.22,13:09:39,952386283,test,2_28,prime_positive,1,21,1,523
23.06.22,13:09:39,952386283,test,2_29,prime_negative,2,32,0,727
23.06.22,13:09:39,952386283,test,2_30,prime_negative,1,11,1,720
23.06.22,13:09:39,952386283,test,2_31,prime_positive,4,72,0,921
23.06.22,13:09:39,952386283,test,2_32,prime_negative,3,67,0,1273
23.06.22,13:09:39,952386283,test,2_33,prime_positive,3,27,1,539
23.06.22,13:09:39,952386283,test,2_34,prime_negative,4,1,0,861
23.06.22,13:09:39,952386283,test,2_35,prime_positive,2,53,0,1397
23.06.22,13:09:39,952386283,test,2_36,prime_negative,1,10,1,890
23.06.22,13:09:39,952386283,test,2_37,prime_positive,2,48,0,768
23.06.22,13:09:39,952386283,test,2_38,prime_negative,3,68,1,557
23.06.22,13:09:39,952386283,test,2_39,prime_positive,1,43,1,774
23.06.22,13:09:39,952386283,test,2_40,prime_negative,4,37,1,1521
23.06.22,13:09:39,952386283,test,2_41,prime_positive,3,70,1,483
23.06.22,13:09:39,952386283,test,2_42,prime_negative,2,56,0,779
23.06.22,13:09:39,952386283,test,2_43,prime_negative,2,23,1,588
23.06.22,13:09:39,952386283,test,2_44,prime_negative,1,5,0,1593
23.06.22,13:09:39,952386283,test,2_45,prime_positive,4,57,1,865
23.06.22,13:09:39,952386283,test,2_46,prime_positive,2,16,0,1058
23.06.22,13:09:39,952386283,test,2_47,prime_negative,3,45,1,1302
23.06.22,13:09:39,952386283,test,2_48,prime_negative,4,59,0,1070
23.06.22,13:09:39,952386283,test,2_49,prime_negative,4,38,1,565
23.06.22,13:09:39,952386283,test,2_50,prime_positive,1,30,0,836
23.06.22,13:09:39,952386283,test,2_51,prime_negative,1,26,0,802
23.06.22,13:09:39,952386283,test,2_52,prime_negative,3,4,1,584
23.06.22,13:09:39,952386283,test,2_53,prime_negative,2,8,1,817
23.06.22,13:09:39,952386283,test,2_54,prime_positive,4,35,1,929
23.06.22,13:09:39,952386283,test,2_55,prime_negative,1,39,1,564
23.06.22,13:09:39,952386283,test,2_56,prime_positive,3,9,1,470
23.06.22,13:09:39,952386283,test,2_57,prime_negative,2,55,0,996
23.06.22,13:09:39,952386283,test,2_58,prime_positive,4,69,1,1351
23.06.22,13:09:39,952386283,test,2_59,prime_negative,4,66,1,540
23.06.22,13:09:39,952386283,test,2_60,prime_positive,2,42,0,798
23.06.22,13:09:39,952386283,test,2_61,prime_negative,3,50,0,1118
23.06.22,13:09:39,952386283,test,2_62,prime_positive,3,47,1,576
23.06.22,13:09:39,952386283,test,2_63,prime_positive,1,2,1,614
23.06.22,13:09:39,952386283,test,2_64,prime_negative,1,13,1,696
23.06.22,13:09:39,952386283,test,2_65,prime_negative,2,72,1,527
23.06.22,13:09:39,952386283,test,2_66,prime_negative,3,44,1,765
23.06.22,13:09:39,952386283,test,2_67,prime_positive,4,65,0,743
23.06.22,13:09:39,952386283,test,2_68,prime_positive,2,40,1,748
23.06.22,13:09:39,952386283,test,2_69,prime_positive,1,63,1,683
23.06.22,13:09:39,952386283,test,2_70,prime_positive,3,6,1,462
23.06.22,13:09:39,952386283,test,2_71,prime_negative,4,38,1,509
23.06.22,13:09:39,952386283,test,2_72,prime_negative,1,18,0,1186
23.06.22,13:09:39,952386283,test,2_73,prime_positive,1,7,1,1113
23.06.22,13:08:22,317124448,practice,1_4,prime_negative_practice,0,0,0,1108
23.06.22,13:08:22,317124448,practice,1_5,prime_positive_practice,0,0,1,1694
23.06.22,13:08:22,317124448,practice,1_6,prime_negative_practice,0,0,0,484
23.06.22,13:08:22,317124448,practice,1_7,prime_negative_practice,0,0,0,420
23.06.22,13:08:22,317124448,practice,1_8,prime_negative_practice,0,0,0,479
23.06.22,13:08:22,317124448,practice,1_9,prime_positive_practice,0,0,1,440
23.06.22,13:08:22,317124448,practice,1_10,prime_positive_practice,0,0,0,559
23.06.22,13:08:22,317124448,practice,1_11,prime_positive_practice,0,0,1,437
23.06.22,13:08:22,317124448,practice,1_12,prime_negative_practice,0,0,0,1205
23.06.22,13:08:22,317124448,practice,1_13,prime_positive_practice,0,0,1,355
23.06.22,13:08:22,317124448,test,2_2,prime_positive,1,17,1,3073
23.06.22,13:08:22,317124448,test,2_3,prime_negative,1,5,0,666
23.06.22,13:08:22,317124448,test,2_4,prime_negative,3,70,0,341
23.06.22,13:08:22,317124448,test,2_5,prime_negative,4,42,0,427
23.06.22,13:08:22,317124448,test,2_6,prime_positive,4,7,0,441
23.06.22,13:08:22,317124448,test,2_7,prime_positive,3,50,1,291
23.06.22,13:08:22,317124448,test,2_8,prime_positive,2,12,1,2085
23.06.22,13:08:22,317124448,test,2_9,prime_negative,4,41,0,454
23.06.22,13:08:22,317124448,test,2_10,prime_negative,2,68,0,329
23.06.22,13:08:22,317124448,test,2_11,prime_negative,3,51,0,300
23.06.22,13:08:22,317124448,test,2_12,prime_negative,1,45,0,238
23.06.22,13:08:22,317124448,test,2_13,prime_negative,3,8,0,226
23.06.22,13:08:22,317124448,test,2_14,prime_negative,1,29,0,225
23.06.22,13:08:22,317124448,test,2_15,prime_positive,4,11,0,494
23.06.22,13:08:22,317124448,test,2_16,prime_positive,3,37,1,272
23.06.22,13:08:22,317124448,test,2_17,prime_positive,1,53,1,252
23.06.22,13:08:22,317124448,test,2_18,prime_negative,2,23,0,301
23.06.22,13:08:22,317124448,test,2_19,prime_positive,4,18,0,386
23.06.22,13:08:22,317124448,test,2_20,prime_negative,4,27,0,353
23.06.22,13:08:22,317124448,test,2_21,prime_positive,3,32,1,281
23.06.22,13:08:22,317124448,test,2_22,prime_positive,1,21,1,271
23.06.22,13:08:22,317124448,test,2_23,prime_negative,2,61,0,486
23.06.22,13:08:22,317124448,test,2_24,prime_positive,2,58,1,335
23.06.22,13:08:22,317124448,test,2_25,prime_negative,4,59,0,403
23.06.22,13:08:22,317124448,test,2_26,prime_positive,2,66,1,266
23.06.22,13:08:22,317124448,test,2_27,prime_negative,3,43,0,224
23.06.22,13:08:22,317124448,test,2_28,prime_negative,1,2,0,328
23.06.22,13:08:22,317124448,test,2_29,prime_positive,3,10,1,732
23.06.22,13:08:22,317124448,test,2_30,prime_positive,1,67,1,235
23.06.22,13:08:22,317124448,test,2_31,prime_positive,4,65,0,515
23.06.22,13:08:22,317124448,test,2_32,prime_negative,4,3,0,294
23.06.22,13:08:22,317124448,test,2_33,prime_positive,3,20,1,355
23.06.22,13:08:22,317124448,test,2_34,prime_positive,2,64,1,274
23.06.22,13:08:22,317124448,test,2_35,prime_negative,3,33,0,346
23.06.22,13:08:22,317124448,test,2_36,prime_positive,1,52,1,298
23.06.22,13:08:22,317124448,test,2_37,prime_negative,1,47,0,236
23.06.22,13:08:22,317124448,test,2_38,prime_positive,4,36,0,1001
23.06.22,13:08:22,317124448,test,2_39,prime_negative,2,69,0,343
23.06.22,13:08:22,317124448,test,2_40,prime_negative,3,34,0,262
23.06.22,13:08:22,317124448,test,2_41,prime_negative,1,62,0,212
23.06.22,13:08:22,317124448,test,2_42,prime_negative,2,49,0,255
23.06.22,13:08:22,317124448,test,2_43,prime_positive,2,6,1,265
23.06.22,13:08:22,317124448,test,2_44,prime_negative,4,63,0,332
23.06.22,13:08:22,317124448,test,2_45,prime_negative,3,60,0,283
23.06.22,13:08:22,317124448,test,2_46,prime_negative,1,46,0,238
23.06.22,13:08:22,317124448,test,2_47,prime_negative,2,72,0,252
23.06.22,13:08:22,317124448,test,2_48,prime_positive,4,16,0,213
23.06.22,13:08:22,317124448,test,2_49,prime_positive,1,48,1,220
23.06.22,13:08:22,317124448,test,2_50,prime_positive,3,15,1,189
23.06.22,13:08:22,317124448,test,2_51,prime_positive,4,71,0,242
23.06.22,13:08:22,317124448,test,2_52,prime_negative,4,22,0,265
23.06.22,13:08:22,317124448,test,2_53,prime_positive,2,4,1,236
23.06.22,13:08:22,317124448,test,2_54,prime_negative,2,28,0,224
23.06.22,13:08:22,317124448,test,2_55,prime_positive,3,54,1,196
23.06.22,13:08:22,317124448,test,2_56,prime_negative,4,57,0,261
23.06.22,13:08:22,317124448,test,2_57,prime_positive,1,1,1,207
23.06.22,13:08:22,317124448,test,2_58,prime_negative,1,30,0,190
23.06.22,13:08:22,317124448,test,2_59,prime_positive,4,26,0,328
23.06.22,13:08:22,317124448,test,2_60,prime_positive,1,25,1,233
23.06.22,13:08:22,317124448,test,2_61,prime_negative,3,39,0,231
23.06.22,13:08:22,317124448,test,2_62,prime_positive,2,55,1,265
23.06.22,13:08:22,317124448,test,2_63,prime_negative,4,24,0,190
23.06.22,13:08:22,317124448,test,2_64,prime_negative,2,40,0,207
23.06.22,13:08:22,317124448,test,2_65,prime_positive,3,65,1,364
23.06.22,13:08:22,317124448,test,2_66,prime_positive,1,22,1,423
23.06.22,13:08:22,317124448,test,2_67,prime_positive,3,32,1,192
23.06.22,13:08:22,317124448,test,2_68,prime_negative,3,14,0,203
23.06.22,13:08:22,317124448,test,2_69,prime_negative,1,1,0,202
23.06.22,13:08:22,317124448,test,2_70,prime_positive,2,28,1,229
23.06.22,13:08:22,317124448,test,2_71,prime_positive,4,9,0,247
23.06.22,13:08:22,317124448,test,2_72,prime_negative,2,15,0,219
23.06.22,13:08:22,317124448,test,2_73,prime_positive,1,25,1,218
23.06.22,13:10:09,694264273,practice,1_4,prime_negative_practice,0,0,0,2700
23.06.22,13:10:09,694264273,practice,1_5,prime_negative_practice,0,0,0,4190
23.06.22,13:10:09,694264273,practice,1_6,prime_positive_practice,0,0,1,5028
23.06.22,13:10:09,694264273,practice,1_7,prime_positive_practice,0,0,1,712
23.06.22,13:10:09,694264273,practice,1_8,prime_positive_practice,0,0,1,2819
23.06.22,13:10:09,694264273,practice,1_9,prime_positive_practice,0,0,0,895
23.06.22,13:10:09,694264273,practice,1_10,prime_negative_practice,0,0,0,1081
23.06.22,13:10:09,694264273,practice,1_11,prime_positive_practice,0,0,0,634
23.06.22,13:10:09,694264273,practice,1_12,prime_negative_practice,0,0,0,2456
23.06.22,13:10:09,694264273,practice,1_13,prime_negative_practice,0,0,0,1659
23.06.22,13:10:09,694264273,test,2_2,prime_positive,3,68,1,5264
23.06.22,13:10:09,694264273,test,2_3,prime_positive,2,45,1,1922
23.06.22,13:10:09,694264273,test,2_4,prime_positive,1,55,1,2156
23.06.22,13:10:09,694264273,test,2_5,prime_positive,3,57,1,2396
23.06.22,13:10:09,694264273,test,2_6,prime_positive,4,69,0,5833
23.06.22,13:10:09,694264273,test,2_7,prime_negative,3,21,1,1086
23.06.22,13:10:09,694264273,test,2_8,prime_positive,1,14,0,2184
23.06.22,13:10:09,694264273,test,2_9,prime_negative,1,9,1,1838
23.06.22,13:10:09,694264273,test,2_10,prime_positive,2,59,1,1267
23.06.22,13:10:09,694264273,test,2_11,prime_negative,4,62,1,1022
23.06.22,13:10:09,694264273,test,2_12,prime_negative,3,34,1,1364
23.06.22,13:10:09,694264273,test,2_13,prime_positive,2,64,0,1163
23.06.22,13:10:09,694264273,test,2_14,prime_negative,4,24,1,665
23.06.22,13:10:09,694264273,test,2_15,prime_positive,4,48,1,1534
23.06.22,13:10:09,694264273,test,2_16,prime_positive,3,4,1,861
23.06.22,13:10:09,694264273,test,2_17,prime_positive,1,22,0,1017
23.06.22,13:10:09,694264273,test,2_18,prime_negative,1,26,1,1832
23.06.22,13:10:09,694264273,test,2_19,prime_negative,2,44,0,1955
23.06.22,13:10:09,694264273,test,2_20,prime_positive,1,12,1,731
23.06.22,13:10:09,694264273,test,2_21,prime_negative,1,17,1,675
23.06.22,13:10:09,694264273,test,2_22,prime_positive,3,71,1,669
23.06.22,13:10:09,694264273,test,2_23,prime_negative,2,50,0,1272
23.06.22,13:10:09,694264273,test,2_24,prime_negative,3,42,0,1020
23.06.22,13:10:09,694264273,test,2_25,prime_positive,4,38,1,570
23.06.22,13:10:09,694264273,test,2_26,prime_positive,2,67,1,529
23.06.22,13:10:09,694264273,test,2_27,prime_positive,3,13,1,634
23.06.22,13:10:09,694264273,test,2_28,prime_negative,4,18,1,1109
23.06.22,13:10:09,694264273,test,2_29,prime_positive,4,1,1,702
23.06.22,13:10:09,694264273,test,2_30,prime_positive,1,46,1,496
23.06.22,13:10:09,694264273,test,2_31,prime_negative,3,56,0,659
23.06.22,13:10:09,694264273,test,2_32,prime_positive,2,8,0,1031
23.06.22,13:10:09,694264273,test,2_33,prime_positive,3,7,0,692
23.06.22,13:10:09,694264273,test,2_34,prime_positive,2,61,1,797
23.06.22,13:10:09,694264273,test,2_35,prime_positive,1,72,1,756
23.06.22,13:10:09,694264273,test,2_36,prime_positive,4,40,1,528
23.06.22,13:10:09,694264273,test,2_37,prime_negative,1,15,0,1600
23.06.22,13:10:09,694264273,test,2_38,prime_negative,4,29,1,577
23.06.22,13:10:09,694264273,test,2_39,prime_negative,2,10,1,687
23.06.22,13:10:09,694264273,test,2_40,prime_positive,3,66,1,522
23.06.22,13:10:09,694264273,test,2_41,prime_negative,2,60,0,1468
23.06.22,13:10:09,694264273,test,2_42,prime_positive,4,32,1,502
23.06.22,13:10:09,694264273,test,2_43,prime_negative,1,37,1,600
23.06.22,13:10:09,694264273,test,2_44,prime_negative,3,33,1,487
23.06.22,13:10:09,694264273,test,2_45,prime_positive,2,70,1,640
23.06.22,13:10:09,694264273,test,2_46,prime_negative,4,41,1,685
23.06.22,13:10:09,694264273,test,2_47,prime_negative,1,23,1,578
23.06.22,13:10:09,694264273,test,2_48,prime_positive,1,53,0,758
23.06.22,13:10:09,694264273,test,2_49,prime_negative,3,28,0,766
23.06.22,13:10:09,694264273,test,2_50,prime_negative,4,19,0,957
23.06.22,13:10:09,694264273,test,2_51,prime_negative,2,30,1,542
23.06.22,13:10:09,694264273,test,2_52,prime_positive,3,51,1,701
23.06.22,13:10:09,694264273,test,2_53,prime_positive,1,49,1,655
23.06.22,13:10:09,694264273,test,2_54,prime_negative,1,63,0,652
23.06.22,13:10:09,694264273,test,2_55,prime_positive,4,2,1,790
23.06.22,13:10:09,694264273,test,2_56,prime_positive,2,3,1,613
23.06.22,13:10:09,694264273,test,2_57,prime_negative,3,25,1,474
23.06.22,13:10:09,694264273,test,2_58,prime_negative,2,27,1,558
23.06.22,13:10:09,694264273,test,2_59,prime_negative,4,31,0,1198
23.06.22,13:10:09,694264273,test,2_60,prime_negative,1,47,0,1003
23.06.22,13:10:09,694264273,test,2_61,prime_negative,3,35,1,624
23.06.22,13:10:09,694264273,test,2_62,prime_negative,2,54,0,678
23.06.22,13:10:09,694264273,test,2_63,prime_positive,1,11,0,641
23.06.22,13:10:09,694264273,test,2_64,prime_negative,4,20,0,501
23.06.22,13:10:09,694264273,test,2_65,prime_negative,4,72,1,1063
23.06.22,13:10:09,694264273,test,2_66,prime_negative,2,15,0,689
23.06.22,13:10:09,694264273,test,2_67,prime_negative,1,14,0,901
23.06.22,13:10:09,694264273,test,2_68,prime_negative,3,49,0,599
23.06.22,13:10:09,694264273,test,2_69,prime_positive,4,1,0,1020
23.06.22,13:10:09,694264273,test,2_70,prime_positive,2,43,1,490
23.06.22,13:10:09,694264273,test,2_71,prime_positive,3,70,1,659
23.06.22,13:10:09,694264273,test,2_72,prime_negative,1,69,0,848
23.06.22,13:10:09,694264273,test,2_73,prime_positive,3,62,0,618
23.06.22,13:12:03,637668138,practice,1_4,prime_negative_practice,0,0,0,2593
23.06.22,13:12:03,637668138,practice,1_5,prime_positive_practice,0,0,1,3393
23.06.22,13:12:03,637668138,practice,1_6,prime_negative_practice,0,0,1,1524
23.06.22,13:12:03,637668138,practice,1_7,prime_negative_practice,0,0,1,597
23.06.22,13:12:03,637668138,practice,1_8,prime_positive_practice,0,0,0,463
23.06.22,13:12:03,637668138,practice,1_9,prime_positive_practice,0,0,1,5369
23.06.22,13:12:03,637668138,practice,1_10,prime_negative_practice,0,0,0,1219
23.06.22,13:12:03,637668138,practice,1_11,prime_positive_practice,0,0,0,405
23.06.22,13:12:03,637668138,practice,1_12,prime_positive_practice,0,0,0,232
23.06.22,13:12:03,637668138,practice,1_13,prime_negative_practice,0,0,0,310
23.06.22,13:12:03,637668138,test,2_2,prime_negative,1,35,0,2128
23.06.22,13:12:03,637668138,test,2_3,prime_negative,3,32,0,506
23.06.22,13:12:03,637668138,test,2_4,prime_negative,4,49,0,582
23.06.22,13:12:03,637668138,test,2_5,prime_positive,4,7,0,446
23.06.22,13:12:03,637668138,test,2_6,prime_positive,1,68,0,389
23.06.22,13:12:03,637668138,test,2_7,prime_negative,1,28,0,363
23.06.22,13:12:03,637668138,test,2_8,prime_positive,3,58,0,401
23.06.22,13:12:03,637668138,test,2_9,prime_negative,4,62,0,385
23.06.22,13:12:03,637668138,test,2_10,prime_negative,2,3,0,378
23.06.22,13:12:03,637668138,test,2_11,prime_negative,3,43,0,630
23.06.22,13:12:03,637668138,test,2_12,prime_positive,1,27,0,285
23.06.22,13:12:03,637668138,test,2_13,prime_positive,2,6,0,399
23.06.22,13:12:03,637668138,test,2_14,prime_positive,4,11,0,229
23.06.22,13:12:03,637668138,test,2_15,prime_negative,2,33,0,1143
23.06.22,13:12:03,637668138,test,2_16,prime_positive,3,44,0,439
23.06.22,13:12:03,637668138,test,2_17,prime_positive,1,55,1,204
23.06.22,13:12:03,637668138,test,2_18,prime_negative,3,64,0,386
23.06.22,13:12:03,637668138,test,2_19,prime_negative,4,52,1,212
23.06.22,13:12:03,637668138,test,2_20,prime_positive,4,12,0,307
23.06.22,13:12:03,637668138,test,2_21,prime_negative,1,17,0,341
23.06.22,13:12:03,637668138,test,2_22,prime_positive,3,10,0,424
23.06.22,13:12:03,637668138,test,2_23,prime_positive,2,14,0,397
23.06.22,13:12:03,637668138,test,2_24,prime_negative,2,31,0,671
